city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Chennai,Tamil Nadu,Tamil Nadu,2010,1,,insufficient,0.0,,insufficient,0.0,,insufficient,22.3,,insufficient,11.2,,insufficient,11.2,,insufficient,22.2,,insufficient,22.2,,insufficient,0.0,,insufficient,22.2,,insufficient,1.5,,insufficient,0.9,,insufficient,0.6,,insufficient,0.9,,insufficient,0.7,,insufficient,0.0,,insufficient,22.2,,insufficient,20.7,,insufficient,21.4,,insufficient,22.2,,insufficient,22.2,,insufficient,0.0,,insufficient,22.2,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2010,2,,insufficient,0.0,,insufficient,0.0,14.517220178665264,sparse,31.5,37.123797872340425,sparse,31.1,,insufficient,20.6,,insufficient,21.4,,insufficient,21.5,,insufficient,0.0,,insufficient,21.6,,insufficient,12.7,,insufficient,11.3,,insufficient,5.7,,insufficient,15.1,,insufficient,8.6,,insufficient,0.0,,insufficient,21.6,,insufficient,18.2,,insufficient,15.1,,insufficient,21.6,,insufficient,21.6,,insufficient,0.0,,insufficient,21.6,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2010,3,,insufficient,0.0,,insufficient,0.0,10.489851685393258,sparse,33.2,31.97692687303724,sparse,33.3,,insufficient,22.1,,insufficient,22.2,,insufficient,22.2,,insufficient,0.0,,insufficient,22.2,,insufficient,15.9,,insufficient,18.2,,insufficient,7.2,,insufficient,13.5,,insufficient,12.9,,insufficient,0.0,,insufficient,22.0,,insufficient,22.0,,insufficient,15.2,,insufficient,22.0,,insufficient,22.0,,insufficient,0.0,,insufficient,22.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2010,4,,insufficient,0.0,,insufficient,0.0,5.627224371373307,sparse,31.9,16.924153771760157,sparse,31.9,,insufficient,21.5,,insufficient,21.2,,insufficient,21.4,,insufficient,0.0,,insufficient,21.4,,insufficient,11.0,,insufficient,12.2,,insufficient,5.4,,insufficient,11.2,,insufficient,9.2,,insufficient,0.0,,insufficient,21.5,,insufficient,21.5,,insufficient,17.5,,insufficient,21.5,,insufficient,21.5,,insufficient,0.0,,insufficient,21.5,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2010,5,,insufficient,0.0,,insufficient,0.0,21.22032309322034,sparse,28.2,37.00166490486258,sparse,28.3,,insufficient,17.4,,insufficient,18.3,,insufficient,18.4,,insufficient,0.0,,insufficient,18.4,,insufficient,7.1,,insufficient,11.2,,insufficient,2.3,,insufficient,11.1,,insufficient,7.1,,insufficient,0.0,,insufficient,17.6,,insufficient,17.6,,insufficient,17.6,,insufficient,17.6,,insufficient,17.6,,insufficient,0.0,,insufficient,17.6,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2010,6,,insufficient,0.0,,insufficient,0.0,,insufficient,17.0,,insufficient,17.0,,insufficient,12.9,,insufficient,12.9,,insufficient,12.9,,insufficient,0.0,,insufficient,12.9,,insufficient,3.5,,insufficient,4.1,,insufficient,0.9,,insufficient,3.9,,insufficient,2.8,,insufficient,0.0,,insufficient,12.9,,insufficient,12.9,,insufficient,12.9,,insufficient,12.9,,insufficient,12.9,,insufficient,0.0,,insufficient,12.9,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2010,7,,insufficient,0.0,,insufficient,0.0,,insufficient,12.3,,insufficient,11.1,,insufficient,11.1,,insufficient,11.1,,insufficient,11.1,,insufficient,0.0,,insufficient,11.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,11.1,,insufficient,11.1,,insufficient,11.1,,insufficient,11.1,,insufficient,11.1,,insufficient,0.0,,insufficient,11.1,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2010,8,,insufficient,0.0,,insufficient,0.0,,insufficient,17.3,,insufficient,9.4,,insufficient,7.6,,insufficient,7.5,,insufficient,7.6,,insufficient,0.0,,insufficient,7.7,,insufficient,0.5,,insufficient,2.4,,insufficient,1.1,,insufficient,1.7,,insufficient,0.7,,insufficient,0.0,,insufficient,7.7,,insufficient,7.7,,insufficient,7.7,,insufficient,7.7,,insufficient,7.6,,insufficient,0.0,,insufficient,7.7,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2010,9,,insufficient,0.0,,insufficient,0.0,5.880697343453511,sparse,32.5,12.447861216730038,sparse,32.5,,insufficient,21.6,,insufficient,21.1,,insufficient,10.6,,insufficient,0.0,,insufficient,21.5,,insufficient,0.2,,insufficient,10.9,,insufficient,2.1,,insufficient,3.3,,insufficient,2.2,,insufficient,0.0,,insufficient,21.6,,insufficient,21.6,,insufficient,21.6,,insufficient,21.6,,insufficient,21.6,,insufficient,0.0,,insufficient,21.6,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2010,10,,insufficient,0.0,,insufficient,0.0,,insufficient,14.0,,insufficient,12.1,,insufficient,11.6,,insufficient,11.5,,insufficient,1.7,,insufficient,0.0,,insufficient,11.6,,insufficient,0.0,,insufficient,0.3,,insufficient,0.1,,insufficient,0.1,,insufficient,0.0,,insufficient,0.0,,insufficient,11.6,,insufficient,11.6,,insufficient,11.6,,insufficient,11.6,,insufficient,11.6,,insufficient,0.0,,insufficient,11.6,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2010,11,,insufficient,0.0,,insufficient,0.0,12.48044164037855,sparse,29.4,18.436528221512244,sparse,29.0,,insufficient,18.2,,insufficient,18.1,,insufficient,9.9,,insufficient,0.0,,insufficient,18.2,,insufficient,0.0,,insufficient,6.6,,insufficient,1.7,,insufficient,1.3,,insufficient,1.3,,insufficient,0.0,,insufficient,18.3,,insufficient,18.3,,insufficient,18.3,,insufficient,18.3,,insufficient,18.2,,insufficient,0.0,,insufficient,18.3,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2010,12,,insufficient,0.0,,insufficient,0.0,26.94476256339327,sparse,32.4,19.450085125448027,sparse,33.3,,insufficient,22.2,,insufficient,22.2,,insufficient,10.9,,insufficient,0.0,,insufficient,22.1,,insufficient,0.1,,insufficient,7.0,,insufficient,3.5,,insufficient,1.4,,insufficient,1.3,,insufficient,0.0,,insufficient,22.2,,insufficient,22.2,,insufficient,22.2,,insufficient,22.2,,insufficient,22.2,,insufficient,0.0,,insufficient,22.2,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2011,1,,insufficient,0.0,,insufficient,0.0,6.226842729970326,sparse,25.2,18.175612716763005,sparse,25.8,,insufficient,15.4,,insufficient,15.5,,insufficient,8.1,,insufficient,0.0,,insufficient,15.6,,insufficient,0.0,,insufficient,1.9,,insufficient,0.3,,insufficient,0.6,,insufficient,0.2,,insufficient,0.0,,insufficient,15.7,,insufficient,15.7,,insufficient,15.7,,insufficient,15.7,,insufficient,15.7,,insufficient,0.0,,insufficient,15.7,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2011,2,,insufficient,0.0,,insufficient,0.0,10.838475670307846,sparse,33.3,36.81175447316103,sparse,33.3,26.612308598351,sparse,28.1,,insufficient,22.1,,insufficient,7.1,,insufficient,0.0,33.93357900943396,sparse,28.0,,insufficient,0.0,,insufficient,3.3,,insufficient,0.1,,insufficient,0.1,,insufficient,0.3,,insufficient,0.0,0.9474352179034159,sparse,28.1,,insufficient,21.9,,insufficient,22.2,,insufficient,22.2,,insufficient,22.2,,insufficient,0.0,,insufficient,22.2,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2011,3,,insufficient,0.0,,insufficient,0.0,11.87225168756027,sparse,31.0,33.60652763295099,sparse,28.6,25.57419708029197,sparse,28.6,,insufficient,17.8,,insufficient,7.4,,insufficient,0.0,26.677575916230367,sparse,28.5,,insufficient,0.0,,insufficient,0.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.1,,insufficient,0.0,0.9087734375,sparse,28.7,,insufficient,19.8,,insufficient,19.9,,insufficient,19.9,,insufficient,20.5,,insufficient,0.0,,insufficient,20.5,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2011,4,,insufficient,0.0,,insufficient,0.0,,insufficient,24.8,,insufficient,16.9,,insufficient,16.9,,insufficient,13.8,,insufficient,6.0,,insufficient,0.0,,insufficient,16.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,17.7,,insufficient,14.0,,insufficient,14.0,,insufficient,14.0,,insufficient,16.9,,insufficient,0.0,,insufficient,16.9,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2011,5,,insufficient,0.0,,insufficient,0.0,7.212501424501424,sparse,26.2,,insufficient,21.3,,insufficient,21.1,,insufficient,14.2,,insufficient,6.7,,insufficient,0.0,,insufficient,21.3,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,21.3,,insufficient,15.2,,insufficient,15.2,,insufficient,15.2,,insufficient,21.3,,insufficient,0.0,,insufficient,21.3,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2011,6,,insufficient,0.0,,insufficient,0.0,6.8895105672969965,sparse,27.7,29.018370754173866,sparse,26.8,18.531193083573488,sparse,26.8,,insufficient,16.3,,insufficient,9.3,,insufficient,0.0,17.10831894070236,sparse,26.8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.1,,insufficient,0.1,,insufficient,0.0,0.9055094991364421,sparse,26.8,,insufficient,16.5,,insufficient,16.6,,insufficient,16.6,179.09637305699482,sparse,26.8,,insufficient,0.0,998.2893609671848,sparse,26.8,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2011,7,,insufficient,0.0,,insufficient,0.0,,insufficient,22.7,,insufficient,15.0,,insufficient,15.0,,insufficient,12.5,,insufficient,3.7,,insufficient,0.0,,insufficient,15.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,15.0,,insufficient,12.6,,insufficient,12.6,,insufficient,12.6,,insufficient,15.0,,insufficient,0.0,,insufficient,15.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2011,8,,insufficient,0.0,,insufficient,0.0,,insufficient,22.2,,insufficient,11.1,,insufficient,11.1,,insufficient,11.1,,insufficient,1.8,,insufficient,0.0,,insufficient,11.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,11.1,,insufficient,11.1,,insufficient,11.1,,insufficient,11.1,,insufficient,11.1,,insufficient,0.0,,insufficient,11.1,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2011,9,,insufficient,0.0,,insufficient,0.0,,insufficient,11.7,,insufficient,11.1,,insufficient,11.1,,insufficient,11.1,,insufficient,2.4,,insufficient,0.0,,insufficient,11.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,11.1,,insufficient,11.1,,insufficient,11.1,,insufficient,11.1,,insufficient,11.1,,insufficient,0.0,,insufficient,11.1,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2011,10,,insufficient,0.0,,insufficient,0.0,,insufficient,20.9,,insufficient,20.8,,insufficient,20.3,,insufficient,13.4,,insufficient,8.0,,insufficient,0.0,,insufficient,20.8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.1,,insufficient,0.0,,insufficient,0.3,,insufficient,0.0,,insufficient,20.8,,insufficient,12.7,,insufficient,13.5,,insufficient,13.5,,insufficient,20.8,,insufficient,0.0,,insufficient,20.8,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2011,11,,insufficient,0.0,,insufficient,0.0,,insufficient,22.7,,insufficient,23.3,,insufficient,22.5,,insufficient,12.3,,insufficient,10.8,,insufficient,0.0,,insufficient,23.4,,insufficient,0.0,,insufficient,0.0,,insufficient,0.6,,insufficient,0.5,,insufficient,0.1,,insufficient,0.0,,insufficient,23.4,,insufficient,11.0,,insufficient,12.4,,insufficient,12.4,,insufficient,23.4,,insufficient,0.0,,insufficient,23.4,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2011,12,,insufficient,0.0,,insufficient,0.0,,insufficient,13.6,,insufficient,7.9,,insufficient,7.9,,insufficient,3.9,,insufficient,3.5,,insufficient,0.0,,insufficient,7.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,8.7,,insufficient,0.0,,insufficient,7.9,,insufficient,3.6,,insufficient,3.9,,insufficient,3.9,,insufficient,7.9,,insufficient,0.0,,insufficient,7.9,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2012,1,,insufficient,0.0,,insufficient,0.0,,insufficient,15.7,,insufficient,4.9,,insufficient,4.9,,insufficient,13.7,,insufficient,6.3,,insufficient,10.6,,insufficient,4.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.1,,insufficient,2.5,,insufficient,22.2,,insufficient,0.0,,insufficient,15.5,,insufficient,10.8,,insufficient,15.5,,insufficient,15.5,,insufficient,4.9,,insufficient,0.0,,insufficient,4.9,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2012,2,,insufficient,0.0,,insufficient,0.0,,insufficient,16.2,,insufficient,6.9,,insufficient,6.9,,insufficient,16.3,,insufficient,1.1,,insufficient,9.4,,insufficient,6.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,9.5,,insufficient,22.2,,insufficient,0.0,,insufficient,16.4,,insufficient,9.7,,insufficient,16.4,,insufficient,16.4,,insufficient,6.9,,insufficient,0.0,,insufficient,6.9,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2012,3,,insufficient,0.0,,insufficient,0.0,,insufficient,12.2,,insufficient,6.1,,insufficient,6.1,,insufficient,9.7,,insufficient,0.7,,insufficient,6.1,,insufficient,6.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,8.3,,insufficient,22.2,,insufficient,0.0,,insufficient,14.4,,insufficient,9.9,,insufficient,14.4,,insufficient,14.4,,insufficient,6.1,,insufficient,0.0,,insufficient,6.1,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2012,4,,insufficient,0.0,,insufficient,0.0,16.637047887323945,sparse,27.4,13.652218159658744,sparse,25.3,8.33588765235824,sparse,29.1,,insufficient,20.7,,insufficient,20.2,,insufficient,9.9,71.9291952729319,sparse,27.4,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,10.2,,insufficient,23.8,,insufficient,0.0,,insufficient,19.6,103.82785636561482,sparse,28.4,56.05225788900979,sparse,28.4,,insufficient,21.4,,insufficient,11.8,,insufficient,0.0,,insufficient,13.6,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2012,5,,insufficient,0.0,,insufficient,0.0,8.074775124930593,sparse,26.9,23.29967176004528,sparse,26.4,15.282790039615167,sparse,26.4,,insufficient,18.8,,insufficient,16.5,,insufficient,11.0,18.334686663095876,sparse,27.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,11.1,,insufficient,2.4,,insufficient,0.0,1.1453588644884842,sparse,27.9,199.298140954495,sparse,26.9,68.42895330112722,sparse,27.8,33.796366076221155,sparse,27.8,157.44940546331011,sparse,27.9,,insufficient,0.0,997.9216229244778,sparse,27.9,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2012,6,,insufficient,0.0,,insufficient,0.0,,insufficient,22.1,,insufficient,21.9,,insufficient,21.9,,insufficient,14.2,,insufficient,15.4,,insufficient,9.1,,insufficient,15.4,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,9.1,,insufficient,9.1,,insufficient,0.0,,insufficient,22.6,,insufficient,19.5,,insufficient,20.5,,insufficient,20.5,,insufficient,22.4,,insufficient,0.0,,insufficient,22.4,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2012,7,,insufficient,0.0,,insufficient,0.0,,insufficient,24.5,,insufficient,24.5,,insufficient,24.5,,insufficient,21.7,,insufficient,18.2,,insufficient,10.3,,insufficient,2.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,10.6,,insufficient,10.6,,insufficient,0.0,,insufficient,24.5,,insufficient,23.1,,insufficient,24.0,,insufficient,24.0,,insufficient,24.5,,insufficient,0.0,,insufficient,24.5,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2012,8,,insufficient,0.0,,insufficient,0.0,12.308679927667269,sparse,33.0,21.470357142857143,sparse,33.0,18.01501808318264,sparse,33.0,2.710935703084161,sparse,28.6,,insufficient,22.1,,insufficient,4.6,,insufficient,11.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,10.3,,insufficient,10.3,,insufficient,0.0,1.0845682640144665,sparse,33.0,196.2787073522345,sparse,31.1,71.33992133271634,sparse,32.3,31.963280888477556,sparse,32.3,155.6157775768535,sparse,33.0,,insufficient,0.0,999.3062386980108,sparse,33.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2012,9,,insufficient,0.0,,insufficient,0.0,11.147186528497409,sparse,29.8,19.720644637053088,sparse,28.5,16.0678792822186,sparse,28.4,2.3569,sparse,27.8,,insufficient,23.6,,insufficient,10.7,,insufficient,6.8,,insufficient,1.9,,insufficient,0.9,,insufficient,1.7,,insufficient,12.5,,insufficient,12.6,,insufficient,0.0,1.0857015167930661,sparse,28.5,208.04171830985914,sparse,27.4,78.45691208791209,sparse,28.1,31.773126373626372,sparse,28.1,183.22363488624052,sparse,28.5,,insufficient,0.0,1008.150530877573,sparse,28.5,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2012,10,,insufficient,0.0,,insufficient,0.0,,insufficient,19.8,,insufficient,17.8,,insufficient,17.8,1.5773393973848777,sparse,26.3,,insufficient,20.4,,insufficient,1.0,,insufficient,9.1,,insufficient,4.0,,insufficient,0.6,,insufficient,3.0,,insufficient,13.1,,insufficient,14.2,,insufficient,0.0,1.3511417539988968,sparse,27.1,177.38556862745097,sparse,26.7,82.54073910645339,sparse,27.1,30.79043574186431,sparse,27.1,164.10284611141756,sparse,27.1,,insufficient,0.0,1017.0214958448754,sparse,27.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2012,11,,insufficient,0.0,,insufficient,0.0,,insufficient,10.6,,insufficient,10.4,,insufficient,10.6,,insufficient,12.4,,insufficient,13.1,,insufficient,0.0,,insufficient,10.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,8.4,,insufficient,8.4,,insufficient,0.0,,insufficient,19.0,,insufficient,19.0,,insufficient,19.0,,insufficient,19.0,,insufficient,19.0,,insufficient,0.0,,insufficient,18.7,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2012,12,,insufficient,0.0,,insufficient,0.0,,insufficient,8.5,,insufficient,8.5,,insufficient,8.2,,insufficient,9.6,,insufficient,13.2,,insufficient,0.0,,insufficient,7.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,8.7,,insufficient,8.7,,insufficient,0.0,,insufficient,13.1,,insufficient,13.1,,insufficient,13.1,,insufficient,13.1,,insufficient,13.1,,insufficient,0.0,,insufficient,13.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
Chennai,Tamil Nadu,Tamil Nadu,2013,1,,insufficient,0.0,,insufficient,0.0,,insufficient,13.5,,insufficient,13.5,,insufficient,13.2,,insufficient,13.7,,insufficient,14.5,,insufficient,3.3,,insufficient,7.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,6.3,,insufficient,10.1,,insufficient,0.0,,insufficient,12.7,,insufficient,16.1,,insufficient,16.5,,insufficient,12.9,,insufficient,12.7,,insufficient,0.0,,insufficient,12.7,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,9
